,MemeID,CommentScore
130,odlf33,"[0.0, 1.0, 0.0]"
131,we1t8q,"[0.0, 1.0, 0.0]"
132,pvak8l,"[0.0, 1.0, 0.0]"
133,mkuvg1,"[0, 0, 0]"
134,p23vgs,"[0.0, 1.0, 0.0]"
135,l0uiix,"[0, 0, 0]"
136,wfiw18,"[0.0, 1.0, 0.0]"
137,l3yx0z,"[0.0, 1.0, 0.0]"
138,lzyv4m,"[0, 0, 0]"
139,lttw2u,"[0, 0, 0]"
140,mi0i63,"[0, 0, 0]"
141,qaskk9,"[0.0, 1.0, 0.0]"
142,te9h5z,"[0.0, 1.0, 0.0]"
143,str9xx,"[0.0, 1.0, 0.0]"
144,n1deh9,"[0.0, 1.0, 0.0]"
145,l6e8uw,"[0, 0, 0]"
146,ol7adf,"[0.0, 1.0, 0.0]"
147,lqttve,"[0, 0, 0]"
148,lgdeoh,"[0.0, 1.0, 0.0]"
149,o3xy3m,"[0.0, 1.0, 0.0]"
150,x6j1tc,"[0.0, 1.0, 0.0]"
151,mljxx4,"[0.0, 1.0, 0.0]"
152,m0szbv,"[0, 0, 0]"
153,lvt6fj,"[0.0, 1.0, 0.0]"
154,tttffc,"[0, 0, 0]"
155,s7bfcz,"[0.0, 1.0, 0.0]"
156,t91e6r,"[0, 0, 0]"
157,n43rxt,"[0.0, 1.0, 0.0]"
158,kv40k4,"[0.0, 1.0, 0.0]"
159,ma4g3g,"[0.0, 1.0, 0.0]"
160,mh228l,"[0.0, 1.0, 0.0]"
161,mhjax5,"[0.0, 1.0, 0.0]"
162,ng9q4a,"[0.0, 1.0, 0.0]"
163,rvio99,"[0.0, 1.0, 0.0]"
164,mv24zp,"[0.0, 1.0, 0.0]"
165,kvbekm,"[0, 0, 0]"
166,vbvq5f,"[0.0, 1.0, 0.0]"
167,l2nvnw,"[0.0, 1.0, 0.0]"
168,xco9pp,"[0.0, 1.0, 0.0]"
169,tfa3n9,"[0.0, 1.0, 0.0]"
170,m03yre,"[0.0, 1.0, 0.0]"
171,u9vdr7,"[0, 0, 0]"
172,kypzzb,"[0.0, 1.0, 0.0]"
173,og7k50,"[0, 0, 0]"
174,sdqnfm,"[0.0, 1.0, 0.0]"
175,lvftwb,"[0.0, 1.0, 0.0]"
176,x1t4ip,"[0.0, 1.0, 0.0]"
177,njot7q,"[0.0, 1.0, 0.0]"
178,mce664,"[0.0, 1.0, 0.0]"
179,moivvm,"[0, 0, 0]"
180,masjqm,"[0, 0, 0]"
181,lezo7o,"[0.0, 1.0, 0.0]"
182,nxpqkx,"[0, 0, 0]"
183,mt4hqp,"[0.0, 1.0, 0.0]"
184,v9wyje,"[0.0, 1.0, 0.0]"
185,l54m6l,"[0.0, 1.0, 0.0]"
186,u8rhip,"[0.0, 1.0, 0.0]"
187,n8lnp8,"[0.0, 1.0, 0.0]"
188,l65ix7,"[0, 0, 0]"
189,wey8cw,"[0.0, 1.0, 0.0]"
190,ldrnnb,"[0, 0, 0]"
191,ly39ve,"[0.0, 1.0, 0.0]"
192,y4n9sf,"[0.0, 1.0, 0.0]"
193,m1b38m,"[0.0, 1.0, 0.0]"
194,n4mg3w,"[0, 0, 0]"
195,kvqvcf,"[0.0, 1.0, 0.0]"
196,m33nn5,"[0.0, 1.0, 0.0]"
197,t7gx4e,"[0.0, 1.0, 0.0]"
198,m1oigu,"[0.0, 1.0, 0.0]"
199,lgw6h4,"[0, 0, 0]"
200,rgqvou,"[0.0, 1.0, 0.0]"
201,s5y6ku,"[0.0, 1.0, 0.0]"
202,m080v4,"[0, 0, 0]"
203,mvpsbp,"[0.0, 1.0, 0.0]"
204,mnpvky,"[0.0, 1.0, 0.0]"
205,nit82v,"[0.0, 1.0, 0.0]"
206,nm7eou,"[0.0, 1.0, 0.0]"
207,wrownv,"[0.0, 1.0, 0.0]"
208,lfc1sg,"[0.0, 1.0, 0.0]"
209,mnbje0,"[0, 0, 0]"
210,lllmsc,"[0.0, 1.0, 0.0]"
211,xfs6nd,"[0.0, 1.0, 0.0]"
212,kxuuv5,"[0.0, 1.0, 0.0]"
213,poylni,"[0.0, 1.0, 0.0]"
214,l5svli,"[0, 0, 0]"
215,odbf9t,"[0.0, 1.0, 0.0]"
216,m86jae,"[0.0, 1.0, 0.0]"
217,mamt1w,"[0, 0, 0]"
218,l3cdvc,"[0, 0, 0]"
219,l802jx,"[0.0, 1.0, 0.0]"
220,ta6adj,"[0, 0, 0]"
221,nuzqhh,"[0.0, 1.0, 0.0]"
222,ncr386,"[0, 0, 0]"
223,mqcv2d,"[0.0, 1.0, 0.0]"
224,slnj4o,"[0.0, 1.0, 0.0]"
225,lwuolv,"[0, 0, 0]"
226,l5ay8q,"[0, 0, 0]"
227,ku9b59,"[0.0, 1.0, 0.0]"
228,leqwoe,"[0.0, 1.0, 0.0]"
229,n7c4gs,"[0.0, 1.0, 0.0]"
230,ll4hnz,"[0, 0, 0]"
231,md7bx5,"[0.0, 1.0, 0.0]"
232,lris12,"[0, 0, 0]"
233,mtuasr,"[0.0, 1.0, 0.0]"
234,mfszxc,"[0, 0, 0]"
235,p7297x,"[0.0, 1.0, 0.0]"
236,mvmh0r,"[0, 0, 0]"
237,umfn0k,"[0.0, 1.0, 0.0]"
238,ky5i8l,"[0.0, 1.0, 0.0]"
239,xars3r,"[0.0, 1.0, 0.0]"
240,md550k,"[0.0, 1.0, 0.0]"
241,ms7t26,"[0.0, 1.0, 0.0]"
242,mi0jkl,"[0.0, 1.0, 0.0]"
243,vptzu0,"[0.0, 1.0, 0.0]"
244,lw94l1,"[0.0, 1.0, 0.0]"
245,lip9wz,"[0, 0, 0]"
246,luq21d,"[0.0, 1.0, 0.0]"
247,wbkopr,"[0.0, 1.0, 0.0]"
248,kzmtiv,"[0, 0, 0]"
249,lusquu,"[0.0, 1.0, 0.0]"
250,o1737d,"[0.0, 1.0, 0.0]"
251,tmtxrd,"[0.0, 1.0, 0.0]"
252,w747pq,"[0, 0, 0]"
253,lkplyb,"[0.0, 1.0, 0.0]"
254,oefsyo,"[0.0, 1.0, 0.0]"
255,m7efl1,"[0.0, 1.0, 0.0]"
256,l3llmd,"[0.0, 1.0, 0.0]"
257,tw6d5q,"[0.0, 1.0, 0.0]"
258,nuctjt,"[0.0, 1.0, 0.0]"
259,pgo8kv,"[0.0, 1.0, 0.0]"
260,uupctt,"[0.0, 1.0, 0.0]"
261,maujuv,"[0.0, 1.0, 0.0]"
262,ne9anv,"[0.0, 1.0, 0.0]"
263,v7ljhn,"[0.0, 1.0, 0.0]"
264,vcbrlb,"[0.0, 1.0, 0.0]"
265,ls6dqz,"[0.0, 1.0, 0.0]"
266,nl20ue,"[0.0, 1.0, 0.0]"
267,o55gt0,"[0.0, 1.0, 0.0]"
268,nmi2s1,"[0.0, 1.0, 0.0]"
269,ltd3m4,"[0.0, 1.0, 0.0]"
270,t6431l,"[0.0, 1.0, 0.0]"
271,kw3bp3,"[0, 0, 0]"
272,mqszi9,"[0.0, 1.0, 0.0]"
273,mev2do,"[0.0, 1.0, 0.0]"
274,r8dk02,"[0.0, 1.0, 0.0]"
275,v4jmp8,"[0.0, 1.0, 0.0]"
276,s08ixw,"[0.0, 1.0, 0.0]"
277,lppcs4,"[0, 0, 0]"
278,uwkdzj,"[0.0, 1.0, 0.0]"
279,l1eae1,"[0.0, 1.0, 0.0]"
280,nmm16j,"[0.0, 1.0, 0.0]"
281,skx9dm,"[0.0, 1.0, 0.0]"
282,x4kjrt,"[0.0, 1.0, 0.0]"
283,lgtxwy,"[0.0, 1.0, 0.0]"
284,tizi53,"[0.0, 1.0, 0.0]"
285,qoec1a,"[0.0, 1.0, 0.0]"
286,n7dezs,"[0, 0, 0]"
287,kwanfv,"[0.0, 1.0, 0.0]"
288,m85b8s,"[0, 0, 0]"
289,m6ygei,"[0.0, 1.0, 0.0]"
290,kv3q5c,"[0.0, 1.0, 0.0]"
291,ozg2ot,"[0.0, 1.0, 0.0]"
292,l8jujl,"[0.0, 1.0, 0.0]"
293,l9ksuj,"[0.0, 1.0, 0.0]"
294,n22xx6,"[0.0, 1.0, 0.0]"
295,pfu0n4,"[0.0, 1.0, 0.0]"
296,r4xoms,"[0.0, 1.0, 0.0]"
297,nejvuz,"[0, 0, 0]"
298,kwn4qj,"[0.0, 1.0, 0.0]"
299,lacwdh,"[0, 0, 0]"
300,p3ul28,"[0.0, 1.0, 0.0]"
301,msr793,"[0.0, 1.0, 0.0]"
302,lpvvgm,"[0.0, 1.0, 0.0]"
303,nc0kyg,"[0, 0, 0]"
304,vdo22w,"[0.0, 1.0, 0.0]"
305,liytsl,"[0, 0, 0]"
306,mp08bk,"[0.0, 1.0, 0.0]"
307,rwid6k,"[0, 0, 0]"
308,msyngj,"[0.0, 1.0, 0.0]"
309,nmhnzm,"[0, 0, 0]"
310,m5ay3t,"[0.0, 1.0, 0.0]"
311,lkd51f,"[0, 0, 0]"
312,wdk5e8,"[0.0, 1.0, 0.0]"
313,mgw7f9,"[0.0, 1.0, 0.0]"
314,mb34ek,"[0, 0, 0]"
315,odfydl,"[0.0, 1.0, 0.0]"
316,mqdlmu,"[0.0, 1.0, 0.0]"
317,n468np,"[0.0, 1.0, 0.0]"
318,mrm9p7,"[0, 0, 0]"
319,wj4ofo,"[0.0, 1.0, 0.0]"
320,tf9wre,"[0.0, 1.0, 0.0]"
321,x2mpwo,"[0.0, 1.0, 0.0]"
322,rp005i,"[0.0, 1.0, 0.0]"
323,nyjuu3,"[0.0, 1.0, 0.0]"
324,leynvb,"[0, 0, 0]"
325,n5qidv,"[0.0, 1.0, 0.0]"
326,lcvmf7,"[0, 0, 0]"
327,t7ndgk,"[0.0, 1.0, 0.0]"
328,lqr6ao,"[0, 0, 0]"
329,mk3pxe,"[0, 0, 0]"
330,ledbq3,"[0, 0, 0]"
331,wy7kc7,"[0.0, 1.0, 0.0]"
332,ljegz7,"[0.0, 1.0, 0.0]"
333,vqymc9,"[0.0, 1.0, 0.0]"
334,wailuc,"[0.0, 1.0, 0.0]"
335,mb0sf0,"[0, 0, 0]"
336,lwrohs,"[0.0, 1.0, 0.0]"
337,kvg9qt,"[0, 0, 0]"
338,t4782f,"[0.0, 1.0, 0.0]"
339,x4s1um,"[0.0, 1.0, 0.0]"
340,kwogws,"[0, 0, 0]"
341,mgs5zd,"[0, 0, 0]"
342,urk5k7,"[0.0, 1.0, 0.0]"
343,m0p4r5,"[0, 0, 0]"
344,lqh0w5,"[0.0, 1.0, 0.0]"
345,mg6ib9,"[0, 0, 0]"
346,l1y21t,"[0, 0, 0]"
347,mwppae,"[0.0, 1.0, 0.0]"
348,uwgfsb,"[0.0, 1.0, 0.0]"
349,n0nkv5,"[0.0, 1.0, 0.0]"
350,prby8f,"[0.0, 1.0, 0.0]"
351,ubnns5,"[0.0, 1.0, 0.0]"
352,q8c23q,"[0.0, 1.0, 0.0]"
353,msc0x1,"[0.0, 1.0, 0.0]"
354,mk9ykx,"[0, 0, 0]"
355,mgzkem,"[0.0, 1.0, 0.0]"
356,v8joro,"[0.0, 1.0, 0.0]"
