,MemeID,CommentScore
121,u35frj,"[1.0, 0.0, 0.0]"
122,ub3t9u,"[0, 0, 0]"
123,m9b208,"[1.0, 0.0, 0.0]"
124,r2bcm8,"[0, 0, 0]"
125,ln182r,"[1.0, 0.0, 0.0]"
126,o7jwd8,"[0, 0, 0]"
127,n69u7b,"[0, 0, 0]"
128,i2n3hp,"[1.0, 0.0, 0.0]"
129,o74vi8,"[0, 0, 0]"
130,d29nks,"[0.8, 0.2, 0.0]"
131,vfx7nk,"[0.8333333333333334, 0.16666666666666666, 0.0]"
132,o5kzqa,"[0.8333333333333334, 0.16666666666666666, 0.0]"
133,tdr91x,"[0.0, 1.0, 0.0]"
134,l55e1a,"[0, 0, 0]"
135,q334tk,"[0, 0, 0]"
136,bwb6gr,"[1.0, 0.0, 0.0]"
137,ol11i4,"[1.0, 0.0, 0.0]"
138,kecc8v,"[1.0, 0.0, 0.0]"
139,p5sbot,"[1.0, 0.0, 0.0]"
140,n0zc00,"[0.85, 0.15, 0.0]"
141,inxz6j,"[1.0, 0.0, 0.0]"
142,tetc83,"[0.6666666666666666, 0.3333333333333333, 0.0]"
143,czotk9,"[1.0, 0.0, 0.0]"
144,hshxo7,"[1.0, 0.0, 0.0]"
145,q459ns,"[1.0, 0.0, 0.0]"
146,h9xrim,"[0, 0, 0]"
147,qur7m2,"[0, 0, 0]"
148,hba5t9,"[0.0, 1.0, 0.0]"
149,llu9zv,"[1.0, 0.0, 0.0]"
150,qnom9d,"[1.0, 0.0, 0.0]"
151,i8vopm,"[1.0, 0.0, 0.0]"
152,svzu7z,"[0.6666666666666666, 0.3333333333333333, 0.0]"
153,ldr67j,"[0.8888888888888888, 0.1111111111111111, 0.0]"
154,owe4fi,"[0, 0, 0]"
155,iliti6,"[0.8888888888888888, 0.1111111111111111, 0.0]"
156,wds9yr,"[1.0, 0.0, 0.0]"
157,xu039c,"[1.0, 0.0, 0.0]"
158,o1g3zr,"[1.0, 0.0, 0.0]"
159,qv6y6h,"[1.0, 0.0, 0.0]"
160,gh5rf1,"[0.6666666666666666, 0.3333333333333333, 0.0]"
161,hyi46q,"[1.0, 0.0, 0.0]"
162,fkoe8a,"[0, 0, 0]"
163,w2kmmn,"[0.6666666666666666, 0.3333333333333333, 0.0]"
164,pibv0g,"[1.0, 0.0, 0.0]"
165,ux0sut,"[1.0, 0.0, 0.0]"
166,f779f2,"[0.8571428571428571, 0.14285714285714285, 0.0]"
167,pme3ec,"[1.0, 0.0, 0.0]"
168,nf869o,"[0.9310344827586207, 0.06896551724137931, 0.0]"
169,owdiix,"[1.0, 0.0, 0.0]"
