,MemeID,CommentScore
96,x2zj3y,"[0.6292134831460674, 0.3707865168539326, 0.0]"
97,xrlpnq,"[0.5238095238095238, 0.47619047619047616, 0.0]"
98,xz7r59,"[0.6170212765957447, 0.3829787234042553, 0.0]"
99,xbpatd,"[0.6585365853658537, 0.34146341463414637, 0.0]"
100,x901he,"[0.5, 0.5, 0.0]"
101,xcvoqr,"[0.6363636363636364, 0.36363636363636365, 0.0]"
102,wu32fr,"[0.6190476190476191, 0.38095238095238093, 0.0]"
103,x3v611,"[0.6666666666666666, 0.3333333333333333, 0.0]"
104,xlcfui,"[0.6666666666666666, 0.3333333333333333, 0.0]"
105,xrjl92,"[0.7272727272727273, 0.2727272727272727, 0.0]"
106,x073bw,"[0.7631578947368421, 0.23684210526315788, 0.0]"
107,xnogoi,"[0.5, 0.5, 0.0]"
108,xo95he,"[0.4444444444444444, 0.5555555555555556, 0.0]"
109,xkzzfa,"[0.5789473684210527, 0.42105263157894735, 0.0]"
110,y3d6vc,"[0.4752475247524752, 0.5247524752475248, 0.0]"
111,xtnso3,"[0.3333333333333333, 0.6666666666666666, 0.0]"
112,x3sc8b,"[0.6633663366336634, 0.33663366336633666, 0.0]"
113,xvqvb3,"[1.0, 0.0, 0.0]"
114,x15vj0,"[0.693069306930693, 0.3069306930693069, 0.0]"
115,wr840s,"[0.3333333333333333, 0.6666666666666666, 0.0]"
116,wtx9ew,"[0.6, 0.4, 0.0]"
117,xnwje7,"[0.5333333333333333, 0.4666666666666667, 0.0]"
118,xasovk,"[0.5, 0.5, 0.0]"
119,y492bh,"[0.5643564356435643, 0.43564356435643564, 0.0]"
120,x2z6kb,"[0.6222222222222222, 0.37777777777777777, 0.0]"
121,wqzcy0,"[0.46875, 0.53125, 0.0]"
122,x1d942,"[0.7142857142857143, 0.2857142857142857, 0.0]"
123,x9s2tz,"[0.7884615384615384, 0.21153846153846154, 0.0]"
124,wr3fk1,"[0.6732673267326733, 0.32673267326732675, 0.0]"
125,xnoih8,"[1.0, 0.0, 0.0]"
126,y13zhc,"[0.8333333333333334, 0.16666666666666666, 0.0]"
127,xap890,"[0.3333333333333333, 0.6666666666666666, 0.0]"
128,x69gba,"[0.5454545454545454, 0.45454545454545453, 0.0]"
129,xvln36,"[0.0, 1.0, 0.0]"
130,xej0ym,"[0.84, 0.16, 0.0]"
131,xc8c2r,"[0.5, 0.5, 0.0]"
132,xzqal5,"[0.7692307692307693, 0.23076923076923078, 0.0]"
133,xngzeo,"[0.5, 0.5, 0.0]"
134,x11szo,"[0.8076923076923077, 0.19230769230769232, 0.0]"
135,x8181f,"[0.5227272727272727, 0.4772727272727273, 0.0]"
136,ximakn,"[0.3333333333333333, 0.6666666666666666, 0.0]"
137,x9tkc8,"[0.375, 0.625, 0.0]"
138,x0ap5k,"[0.8333333333333334, 0.16666666666666666, 0.0]"
139,x26ka8,"[0.5714285714285714, 0.42857142857142855, 0.0]"
140,xr6pu9,"[0.45161290322580644, 0.5483870967741935, 0.0]"
141,xpigp7,"[0.5, 0.5, 0.0]"
142,wtmn35,"[0.4444444444444444, 0.5555555555555556, 0.0]"
143,xaouiv,"[1.0, 0.0, 0.0]"
144,x0kow1,"[0.5833333333333334, 0.4166666666666667, 0.0]"
145,xv5xkl,"[0.5555555555555556, 0.4444444444444444, 0.0]"
146,xm0za4,"[0.0, 1.0, 0.0]"
