,MemeID,CommentScore
97,y5d8pe,"[0.5, 0.5, 0.0]"
98,xq11sv,"[1.0, 0.0, 0.0]"
99,y2l5mc,"[0.72, 0.28, 0.0]"
100,xlevx2,"[0.64, 0.36, 0.0]"
101,y2m6sx,"[0.5, 0.5, 0.0]"
102,xv08b2,"[0.7352941176470589, 0.2647058823529412, 0.0]"
103,xq8i5h,"[0.5384615384615384, 0.46153846153846156, 0.0]"
104,xtr55u,"[0.6829268292682927, 0.3170731707317073, 0.0]"
105,xr8yl0,"[0.875, 0.125, 0.0]"
106,xlexkf,"[0.34615384615384615, 0.6538461538461539, 0.0]"
107,xkh7yq,"[0.7288135593220338, 0.2711864406779661, 0.0]"
108,y2yb95,"[0.5841584158415841, 0.4158415841584158, 0.0]"
109,xopahg,"[0.8181818181818182, 0.18181818181818182, 0.0]"
110,xu49k3,"[1.0, 0.0, 0.0]"
111,xikmup,"[0.7029702970297029, 0.297029702970297, 0.0]"
112,y2nagm,"[0.5714285714285714, 0.42857142857142855, 0.0]"
113,xn4hg9,"[0.8888888888888888, 0.1111111111111111, 0.0]"
114,y50avs,"[0.5714285714285714, 0.42857142857142855, 0.0]"
115,xlw327,"[0.5714285714285714, 0.42857142857142855, 0.0]"
116,xqfksc,"[0.7857142857142857, 0.21428571428571427, 0.0]"
117,xio4o6,"[0.6666666666666666, 0.3333333333333333, 0.0]"
118,xtwbaf,"[0.43333333333333335, 0.5666666666666667, 0.0]"
119,xquno1,"[0.7428571428571429, 0.2571428571428571, 0.0]"
120,y1c2vt,"[0.42857142857142855, 0.5714285714285714, 0.0]"
121,xwsni3,"[0.75, 0.25, 0.0]"
122,y54ggj,"[1.0, 0.0, 0.0]"
123,y0a8xq,"[0.6666666666666666, 0.3333333333333333, 0.0]"
124,y4o48e,"[0.5544554455445545, 0.44554455445544555, 0.0]"
125,xleyyp,"[0.5384615384615384, 0.46153846153846156, 0.0]"
126,xwmuz8,"[0.6, 0.4, 0.0]"
127,y00ggc,"[0.7920792079207921, 0.2079207920792079, 0.0]"
128,xy54yp,"[0.6923076923076923, 0.3076923076923077, 0.0]"
129,xs4wob,"[0.625, 0.375, 0.0]"
130,xxjbln,"[0.631578947368421, 0.3684210526315789, 0.0]"
131,y5ca72,"[0.5454545454545454, 0.45454545454545453, 0.0]"
132,y2toen,"[0.5, 0.5, 0.0]"
133,xs2j8y,"[0.6363636363636364, 0.36363636363636365, 0.0]"
134,xrk6ov,"[0.6153846153846154, 0.38461538461538464, 0.0]"
135,y033dh,"[1.0, 0.0, 0.0]"
136,xtzti5,"[0.7777777777777778, 0.2222222222222222, 0.0]"
137,xsjmak,"[0.6, 0.4, 0.0]"
138,xyk2hn,"[0.75, 0.25, 0.0]"
139,xns1t6,"[0.5833333333333334, 0.4166666666666667, 0.0]"
140,xzl6v2,"[0.5, 0.5, 0.0]"
141,xjnnv9,"[0.6271186440677966, 0.3728813559322034, 0.0]"
142,xxfti9,"[0.7647058823529411, 0.23529411764705882, 0.0]"
143,xjcj1k,"[0.9166666666666666, 0.08333333333333333, 0.0]"
144,xsuwnv,"[0.5925925925925926, 0.4074074074074074, 0.0]"
145,y0q3li,"[0.6, 0.4, 0.0]"
146,y0k4of,"[0.5483870967741935, 0.45161290322580644, 0.0]"
147,y1mogr,"[0.5, 0.5, 0.0]"
148,xn627n,"[1.0, 0.0, 0.0]"
149,y0x6go,"[0.6138613861386139, 0.38613861386138615, 0.0]"
150,y2lc57,"[0.5555555555555556, 0.4444444444444444, 0.0]"
