,MemeID,CommentScore
121,fm3rro,"[0.0, 1.0, 0.0]"
122,lqkf8o,"[0.0, 1.0, 0.0]"
123,ln7m3q,"[0.0, 1.0, 0.0]"
124,p83e4b,"[0.0, 1.0, 0.0]"
125,lms02n,"[0.0, 1.0, 0.0]"
126,j0tq7o,"[0.0, 1.0, 0.0]"
127,fc4mf0,"[0.0, 1.0, 0.0]"
128,s5atmv,"[0.0, 1.0, 0.0]"
129,m0y07c,"[0.0, 1.0, 0.0]"
130,fn92yk,"[0.0, 1.0, 0.0]"
131,k5l32z,"[0.0, 1.0, 0.0]"
132,ipo39d,"[0.0, 1.0, 0.0]"
133,sddqi3,"[0.0, 1.0, 0.0]"
134,mph9gn,"[0.0, 1.0, 0.0]"
135,qc3iv7,"[0.0, 1.0, 0.0]"
136,j5vr7d,"[0.0, 1.0, 0.0]"
137,i2lo9j,"[0.0, 1.0, 0.0]"
138,fc094k,"[0.0, 1.0, 0.0]"
139,kkox8d,"[0.0, 1.0, 0.0]"
140,n80f85,"[0.0, 1.0, 0.0]"
141,igl7ax,"[0.0, 1.0, 0.0]"
142,iz6buv,"[0.0, 1.0, 0.0]"
143,fidjnv,"[0.0, 1.0, 0.0]"
144,gck2aw,"[0.0, 1.0, 0.0]"
145,k5vjiu,"[0.0, 1.0, 0.0]"
146,knzdql,"[0.0, 1.0, 0.0]"
147,fezcmz,"[0.0, 1.0, 0.0]"
148,fob4ct,"[0.0, 1.0, 0.0]"
149,m4edbe,"[0.0, 1.0, 0.0]"
150,kb1e5t,"[0.0, 1.0, 0.0]"
151,k4iutn,"[0.0, 1.0, 0.0]"
152,sk856a,"[0.0, 1.0, 0.0]"
153,h16960,"[0.0, 1.0, 0.0]"
154,kox4s5,"[0.3333333333333333, 0.6666666666666666, 0.0]"
155,geuzkq,"[0.0, 1.0, 0.0]"
156,kwgcqu,"[0.0, 1.0, 0.0]"
157,t76ell,"[0.0, 1.0, 0.0]"
158,lm3syk,"[0.0, 1.0, 0.0]"
159,hlbdvq,"[0.0, 1.0, 0.0]"
160,fz6sht,"[0.0, 1.0, 0.0]"
161,joa0iu,"[0.0, 1.0, 0.0]"
162,hwpj8r,"[0.0, 1.0, 0.0]"
163,gulenz,"[0.0, 1.0, 0.0]"
164,ryrdzr,"[0.0, 1.0, 0.0]"
165,ky05lc,"[0.0, 1.0, 0.0]"
166,teai4t,"[0.0, 1.0, 0.0]"
167,isydcf,"[0.0, 1.0, 0.0]"
168,l6qrc4,"[0.0, 1.0, 0.0]"
169,ksna5b,"[0.3333333333333333, 0.6666666666666666, 0.0]"
170,qt4n5z,"[0.0, 1.0, 0.0]"
171,ihqahn,"[0.0, 1.0, 0.0]"
172,j0pm44,"[0.0, 1.0, 0.0]"
173,guvixs,"[0.0, 1.0, 0.0]"
174,ja043w,"[0.0, 1.0, 0.0]"
175,kdlxzo,"[0.0, 1.0, 0.0]"
176,emtro8,"[0.0, 1.0, 0.0]"
177,hpn6yg,"[0.0, 1.0, 0.0]"
178,oh0afu,"[0.0, 1.0, 0.0]"
179,ldbaaw,"[0.0, 1.0, 0.0]"
180,p1hqbn,"[0.0, 1.0, 0.0]"
181,lzr5wm,"[0.0, 1.0, 0.0]"
182,s33wnm,"[0.0, 1.0, 0.0]"
183,md3l11,"[0.0, 1.0, 0.0]"
184,gtnadu,"[0.0, 1.0, 0.0]"
185,ffh6im,"[0.0, 1.0, 0.0]"
186,kwx37j,"[0.0, 1.0, 0.0]"
187,mlvsjk,"[0.0, 1.0, 0.0]"
188,ql96ye,"[0.0, 1.0, 0.0]"
189,mvy80r,"[0.0, 1.0, 0.0]"
190,hpwxut,"[0.0, 1.0, 0.0]"
