,MemeID,CommentScore
108,y1e6c8,"[0.75, 0.25, 0.0]"
109,y409q1,"[0.6666666666666666, 0.3333333333333333, 0.0]"
110,y13f1a,"[0.2, 0.8, 0.0]"
111,y25rhv,"[1.0, 0.0, 0.0]"
112,xzyqes,"[0.7307692307692307, 0.2692307692307692, 0.0]"
113,y17hf6,"[0.3333333333333333, 0.6666666666666666, 0.0]"
114,xzxghn,"[0, 0, 0]"
115,xznysn,"[1.0, 0.0, 0.0]"
116,y35vqh,"[0.6666666666666666, 0.3333333333333333, 0.0]"
117,y5g4hi,"[0.7777777777777778, 0.2222222222222222, 0.0]"
118,y211g7,"[0, 0, 0]"
119,y4vxgx,"[1.0, 0.0, 0.0]"
120,y440be,"[0, 0, 0]"
121,y24yek,"[0.7333333333333333, 0.26666666666666666, 0.0]"
122,y3ywc3,"[0.8, 0.2, 0.0]"
123,y6apfr,"[1.0, 0.0, 0.0]"
124,y0yb0y,"[0.8717948717948718, 0.1282051282051282, 0.0]"
125,y33vpx,"[0.776595744680851, 0.22340425531914893, 0.0]"
126,y4c30c,"[0.5, 0.5, 0.0]"
127,y5d5rz,"[0.6585365853658537, 0.34146341463414637, 0.0]"
128,y2hzx6,"[0, 0, 0]"
129,y0h36n,"[1.0, 0.0, 0.0]"
130,y1qbx4,"[0.0, 1.0, 0.0]"
131,y658dp,"[0, 0, 0]"
132,y00kai,"[0.6666666666666666, 0.3333333333333333, 0.0]"
133,y651ql,"[0.75, 0.25, 0.0]"
134,y3gkp9,"[0.8055555555555556, 0.19444444444444445, 0.0]"
135,y1x9wj,"[0.0, 1.0, 0.0]"
136,y0oh15,"[0.0, 1.0, 0.0]"
137,y6599v,"[0.6, 0.4, 0.0]"
138,y2e4t5,"[0.6, 0.4, 0.0]"
139,y20jwa,"[0.5, 0.5, 0.0]"
140,y1bzc4,"[1.0, 0.0, 0.0]"
141,y4bt22,"[1.0, 0.0, 0.0]"
142,y5095x,"[1.0, 0.0, 0.0]"
143,y1kyee,"[1.0, 0.0, 0.0]"
144,y53xdf,"[1.0, 0.0, 0.0]"
145,y2zbvg,"[1.0, 0.0, 0.0]"
146,y0nllb,"[0.0, 1.0, 0.0]"
147,y17oku,"[0.6831683168316832, 0.31683168316831684, 0.0]"
148,y3uas2,"[0.7227722772277227, 0.27722772277227725, 0.0]"
149,y0soea,"[1.0, 0.0, 0.0]"
150,y3bxrw,"[0.5, 0.5, 0.0]"
151,y4lhzx,"[1.0, 0.0, 0.0]"
152,y0udfe,"[0.4, 0.6, 0.0]"
153,y6a1mq,"[1.0, 0.0, 0.0]"
154,y56zg1,"[0.36363636363636365, 0.6363636363636364, 0.0]"
155,y0wh89,"[0.5714285714285714, 0.42857142857142855, 0.0]"
156,y3p0pd,"[0.7272727272727273, 0.2727272727272727, 0.0]"
157,y6aedl,"[1.0, 0.0, 0.0]"
158,y2ubvz,"[0.5, 0.5, 0.0]"
159,y31g64,"[1.0, 0.0, 0.0]"
160,y3p1by,"[0, 0, 0]"
161,y33w3g,"[0.5, 0.5, 0.0]"
162,y5rva7,"[0.896551724137931, 0.10344827586206896, 0.0]"
163,y28doo,"[0, 0, 0]"
164,y2uqva,"[0.42857142857142855, 0.5714285714285714, 0.0]"
165,y18uh9,"[0.0, 1.0, 0.0]"
166,y21my3,"[0.0, 1.0, 0.0]"
167,y19hg8,"[0.8316831683168316, 0.16831683168316833, 0.0]"
168,y0jtnz,"[0.8333333333333334, 0.16666666666666666, 0.0]"
169,y0su0v,"[0, 0, 0]"
170,y3p6ea,"[1.0, 0.0, 0.0]"
171,y0pi1o,"[0.6, 0.4, 0.0]"
172,y5oomr,"[0.75, 0.25, 0.0]"
173,y2e2ek,"[0.75, 0.25, 0.0]"
174,y3gmbk,"[0, 0, 0]"
175,y6cidb,"[0.75, 0.25, 0.0]"
176,y5596j,"[0.7647058823529411, 0.23529411764705882, 0.0]"
177,y1ev3u,"[0.0, 1.0, 0.0]"
178,y3tyxe,"[0.8181818181818182, 0.18181818181818182, 0.0]"
179,y32vee,"[0.8095238095238095, 0.19047619047619047, 0.0]"
180,y5qr13,"[0.7368421052631579, 0.2631578947368421, 0.0]"
181,y0rgrl,"[1.0, 0.0, 0.0]"
182,y4yv65,"[0.875, 0.125, 0.0]"
183,y25hms,"[0, 0, 0]"
184,y38ega,"[0, 0, 0]"
185,y455b5,"[1.0, 0.0, 0.0]"
