,MemeID,CommentScore
0,sria01,"[0.0, 1.0, 0.0]"
1,y62n6s,"[0.0, 1.0, 0.0]"
2,y68x3s,"[0.0, 1.0, 0.0]"
3,ubks84,"[0.0, 1.0, 0.0]"
4,y2mltc,"[0.0, 1.0, 0.0]"
5,y6735h,"[0.0, 1.0, 0.0]"
6,y0lwxc,"[0.0, 1.0, 0.0]"
