,MemeID,CommentScore
125,t486tt,"[0.0, 1.0, 0.0]"
126,t7jwb2,"[0.0, 1.0, 0.0]"
127,v4287u,"[0, 0, 0]"
128,v2ko42,"[0.0, 1.0, 0.0]"
129,sgwll0,"[0.0, 1.0, 0.0]"
130,sqobpr,"[0.0, 1.0, 0.0]"
131,y2xfib,"[0.0, 1.0, 0.0]"
132,tnh8au,"[0.0, 1.0, 0.0]"
133,vr72nb,"[0.0, 1.0, 0.0]"
134,x6a1l3,"[0.0, 1.0, 0.0]"
135,tgcinv,"[0.0, 1.0, 0.0]"
136,skyily,"[0.0, 1.0, 0.0]"
137,s559bs,"[0.0, 1.0, 0.0]"
138,uhuk2i,"[0.0, 1.0, 0.0]"
139,tqfj29,"[0.0, 1.0, 0.0]"
140,t7ysxd,"[0.0, 1.0, 0.0]"
141,tgqgzp,"[0.0, 1.0, 0.0]"
142,vtaf7o,"[0.0, 1.0, 0.0]"
143,uhrx24,"[0.0, 1.0, 0.0]"
144,sytsb3,"[0.0, 1.0, 0.0]"
145,vngacf,"[0.0, 1.0, 0.0]"
146,wvs3o9,"[0.0, 1.0, 0.0]"
147,u4gnaw,"[0.0, 1.0, 0.0]"
148,xooewi,"[0, 0, 0]"
149,xqwmi9,"[0.0, 1.0, 0.0]"
150,xoxvqe,"[0.0, 1.0, 0.0]"
151,sgq5co,"[0.0, 1.0, 0.0]"
152,s0cbp1,"[0.0, 1.0, 0.0]"
153,t8fqjz,"[0.0, 1.0, 0.0]"
154,xh1e6q,"[0, 0, 0]"
155,rxj0t9,"[0.0, 1.0, 0.0]"
156,rvzphv,"[0.0, 1.0, 0.0]"
157,y6vw1n,"[0.0, 1.0, 0.0]"
158,uklzjw,"[0.0, 1.0, 0.0]"
159,xrwow2,"[0.0, 1.0, 0.0]"
160,tu1vp6,"[0, 0, 0]"
161,uwqxss,"[0.0, 1.0, 0.0]"
162,smmigc,"[0, 0, 0]"
163,uvbcqz,"[0.0, 1.0, 0.0]"
164,ul31ff,"[0.0, 1.0, 0.0]"
165,sm3uoi,"[0.0, 1.0, 0.0]"
166,wxlgbv,"[0.0, 1.0, 0.0]"
167,tj4oj5,"[0.0, 1.0, 0.0]"
168,sri980,"[0.0, 1.0, 0.0]"
169,rzeejp,"[0.0, 1.0, 0.0]"
170,unqebs,"[0.0, 1.0, 0.0]"
171,ryt7cx,"[0.0, 1.0, 0.0]"
172,st91rj,"[0.0, 1.0, 0.0]"
173,tt3stm,"[0.0, 1.0, 0.0]"
174,t1j6z7,"[0.0, 1.0, 0.0]"
175,s4c175,"[0.0, 1.0, 0.0]"
176,t13qet,"[0.0, 1.0, 0.0]"
177,s1hdas,"[0.0, 1.0, 0.0]"
178,xmmft6,"[0, 0, 0]"
179,s2hfof,"[0.0, 1.0, 0.0]"
180,vnljew,"[0.0, 1.0, 0.0]"
181,tp02pw,"[0.0, 1.0, 0.0]"
182,upmzkj,"[0.0, 1.0, 0.0]"
183,uw8ls9,"[0.0, 1.0, 0.0]"
184,sq01a3,"[0.0, 1.0, 0.0]"
185,v625gu,"[0.0, 1.0, 0.0]"
186,s10edu,"[0.0, 1.0, 0.0]"
187,u9ono3,"[0.0, 1.0, 0.0]"
188,ry7b72,"[0.0, 1.0, 0.0]"
189,x7zb22,"[0.0, 1.0, 0.0]"
